"tile_id","place_id","name","rating","user_ratings_total","status","GID_1","GID_0","COUNTRY","NAME_1","VARNAME_1","NL_NAME_1","TYPE_1","ENGTYPE_1","CC_1","HASC_1","ISO_1","lon","lat"
"69","ChIJUwm0tBi32zARms7zyAFzXRs","De Aerng Boutique Hotel",4.3,143,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.7748452,18.4581873
"69","ChIJdb_RFAC32zARthLGtEyBcVI","อ๊อปดอยหล่อ",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.7482728,18.4719009
"69","ChIJuejsufC32zARGwGDxOCdzQU","ศาลาน้อยกาแฟ",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.751291,18.4570775
"69","ChIJmfWLfnC32zAR1vZlxvM_aWE","Inthanin @ปั๊มน้ำมันบางจาก ดอยหล่อ เชียงใหม่",4.3,13,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.7521912,18.4516031
"69","ChIJP9Y9Uy232zARG3-SDPaz8WQ","ท่าลี่กาแฟสด Coffee Thali",4.1,14,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.7481581,18.4513387
"69","ChIJrfn47ne32zAR-nIv0RNu8MA","Joyrista Coffee",5,6,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.7544554,18.4511073
"69","ChIJJ6u3QQC32zARgdgangug4JY","ชาช้างไทย กาแฟสด",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.75539839999999,18.451156
"69","ChIJjwW_UwC32zARo43cDPh5H-w","ร้านกาแฟพันธ์ุไทย",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.754791,18.4507615
"69","ChIJlddelWm32zARSh1nIP8QK9U","M.8 Coffee Road",4.8,10,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.7567577,18.4512365
"69","ChIJZ8LrPtW32zARliYmfMocY7E","ร้านชาไทย พี่ยุ้ย",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.748162,18.4498994
"69","ChIJ_yBqfCK32zARmWVeC51wRBY","DOK JIK coffee homemade",5,1,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.7572521,18.4500665
"69","ChIJY7Qrby6x2zARugw61h9WgLs","JiNCOFFEE",4.6,37,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.7403559,18.4509365
"69","ChIJBx19JwC32zARY2-8hdIlKx8","Ma Sip Coffee",5,8,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.7685751,18.454092
"69","ChIJdZfqBwC32zAR2kak2jsQc4E","เติมหวาน☕",5,1,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.7699203,18.4554916
"69","ChIJCcbRWIq32zAR9lc2SAQkeBA","ไอซ์คอฟฟี่ โฮม",5,1,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.76976499999999,18.4542183
"69","ChIJFwJVQVrL2zARIFo0-2vPZTg","สถานีกาแฟ",4.5,2,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.76908739999999,18.4837824
"69","ChIJVZcDUAC32zARrhw12_aIPKU","ม.6 บ้านดอยหล่อ อ.ดอยหล่อ จ.เชียงใหม่",5,1,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.7740874,18.4525735
"69","ChIJ5_SBAACx2zARFkyhME0UeUc","2 2 7 Coffee",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.7281908,18.4518404
"69","ChIJ6xRlhIy32zARVEBuPN1TjF8","กาแฟโบราณก่อนด่านชั่ง",2.5,4,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.7785794,18.4610843
"69","ChIJp2SlEJO32zARRBg4XlqRZFk","ตาสว่างขาโต๊ะ& Coffee",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.7796822,18.4620637
"70","ChIJUcG3FGm22zARMr8ykXHb1sg","Tatonyon Coffee&Cafe'",4.4,384,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.8073874,18.4876046
"70","ChIJdzsUe5232zARwk60Og2eVVs","ร้าน ดีดี คอฟฟี่ช็อป",3,1,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.8041346,18.4847343
"70","ChIJqxuZYgC32zARvboPpgfV77E","รถน้ำมะพร้าวนมปั่น",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.8047819,18.4851728
"70","ChIJuW6HegC32zARTXY0k1SdJ-w","มาจิมชา คอฟฟี่ - Majimcha Coffee",5,1,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.804715,18.48590429999999
"70","ChIJEdcwbn232zARW5ji2E4EWrE","ร้านHoneyกาแฟสด",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.8051153,18.4861756
"70","ChIJee5qSgC32zARueBGpBgmKFU","กาแฟสด &อาหาร by ครัวบ้านบ้าน",5,1,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.8074189,18.4872562
"70","ChIJz6d3vNXJ2zAR141C6z749QA","Shade of Brown Coffee Roaster",4.9,60,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.8203873,18.4721228
"70","ChIJtXTZDD232zARfejQWyz4uP0","ทะเลสาบดอยน้อยคอฟฟี่",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.8099683,18.4629464
"70","ChIJwdFOhFC32zAR98-7LF3OuGM","สถานีวิสกี้",4.7,3,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.81173030000001,18.4919155
"70","ChIJH9zXVg222zARfn7a0xRCZy8","พุทธรักษา แกลอรี คอฟฟี",4.7,53,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.8147417,18.4952617
"70","ChIJaU6xawCx2zAR4pjCHoJYD0c","Phansa Coffee 3 - พรรษา คอฟฟี่ สาขา 3",5,1,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.78938029999999,18.4712759
"70","ChIJlbDBBOS32zARwhdNNn37gzk","นิ&นิ่ม​บ้านกาแฟ​",5,1,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.7888797,18.4899547
"70","ChIJvfZqVAC32zARo54u2x1ycn0","ณอน เย็นเย็น คอฟฟี่",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.7943404,18.4562172
"70","ChIJ-wMHgJXL2zAR1HQz6ldQ5t0","Rin Gi Coffee bar รินกิ",4.9,12,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.79426130000002,18.4543426
"70","ChIJK7sz61C32zARsx56pXSqIPM","ยูคาCoffee",5,4,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.78805,18.4960231
"70","ChIJ1at3Fiq32zAR1K2L_rQRk0c","PHANSA COFFEE (พรรษา คอฟฟี่)",5,4,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.782929,18.4647456
"70","ChIJ65hbsgW32zARkv1vD3Y44V8","ร้านคาวบอยคอฟฟี่ ดอยหล่อ เชียงใหม่",4.6,60,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.8230076,18.5019745
"71","ChIJh9sVnnob2zARUaLGee63weA","กาแฟปางฝน",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.2284032,18.5068299
"71","ChIJa1c_Ut0b2zARqtm9fKzE3ho","นิ่มเงินด่วน",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.2319782,18.5088195
"71","ChIJo1O8Ujgb2zARm9B9zknVVhk","ทุ่งหญ้า coffee",5,3,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.23280989999999,18.5080835
"72","ChIJ6wlSLmUb2zARKFLKEqGuHno","Cooffeeชายดอย",4.8,9,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.239806,18.50769619999999
"73","ChIJ5dPNYzUF2zARRESNikIlzOI","ฮักแคมป์ คาเฟ่ ร้านอาหาร แม่แจ่ม Hug Camp Café Mae Chaem - Coffee & Thai Food | Mountain View",5,138,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.3295984,18.5179324
"73","ChIJ8eUX5eID2zARue6aeiWKohA","The Old Silo Cafe",5,1,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.34940979999999,18.5395623
"73","ChIJxb1d9qsF2zAR_KZtSXp4stQ","ฮารา คาเฟ่",5,5,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.347191,18.50142139999999
"73","ChIJ58wmBrwF2zARZ13LtJ7j1Qw","บนนา คาเฟ่",4.8,9,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.34720779999999,18.5013864
"73","ChIJ_aU2osEF2zARVNjc5clzVAI","บ้านร้านเค้ก by นมแจ่มคาเฟ่",5,5,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.3587781,18.5115195
"73","ChIJLy2SyV8E2zARV3Eo5WPUVfg","นิ่ม เงินด่วน",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.3549994,18.50268609999999
"73","ChIJ0TtEQDgF2zARd28GSff3KVM","ไอรดา Cafe'",5,1,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.3601217,18.5026769
"73","ChIJvTxhTMQF2zARmXURebW20KI","Aum-un Fresh Coffee, Food, & Carp Pond, Until 8 PM, Mae Chaem Town",4.6,44,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.3607902,18.5031122
"73","ChIJ42QPUgAF2zARaLBI5J3gBbo","กัตโตะชา สาขาแม่แจ่ม",5,1,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.3612505,18.5023685
"73","ChIJTYzaqWED2zARkMs_zfXaSKY","บ้านไร่เพียงใจ คาเฟ่",4.9,35,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.3689285,18.5314878
"73","ChIJ39B-lIYF2zARWm3YonJrz58","โรงคั่วพยัคฆ์กาแฟ",4.5,15,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.36481049999999,18.5056492
"73","ChIJS8M6BwAF2zARdPZb6NCmcu0","พยัคฆ์คอฟฟี่สาขาบ้านช่างเคิ่งบน",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.36163599999999,18.500966
"73","ChIJ5ROuj1sF2zARML-zoNBgw8g","Pool Coffee Cafe'",5,1,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.3628834,18.5024031
"73","ChIJIXJpFAAF2zARmAP0aMf66R0","Maechaem White house",5,1,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.3624481,18.5003772
"73","ChIJ3bOfDwsF2zARqsOJDst1zA0","ป้าวปั่น",5,4,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.3608308,18.4981857
"73","ChIJmVABEDAF2zARkXlkflV6O_c","ชา-กา-แฟ",4.5,2,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.36107659999999,18.4983049
"73","ChIJ8zfFzcgF2zARhlat74BEjME","S-Size Coffee กาแฟสด แม่แจ่ม",5,1,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.3614704,18.4981296
"73","ChIJAZalt2kF2zARiLKzktWTr2Y","Café Amazon",4.3,45,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.3639597,18.4996657
"74","ChIJW1miQkME2zARJCIQ3urgIgw","Hug Maejaem coffee ฮักแม่แจ่มกาแฟสด",5,22,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.3649375,18.49856249999999
"74","ChIJi6R-xOsD2zARkhcR1VrdzC8","DYกาแฟสดริมทาง",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.3976151,18.5198502
"74","ChIJU2gdmZsF2zARxxOSP4x7CRo","BAANCHA Cafe",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.3947357,18.5176033
"74","ChIJg-0ljbwH2zARDomLv_1fRME","Nha Baan Coffee",4.7,6,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.4017078,18.5139377
"74","ChIJhYs2Dq0B2zARvyL9Jd2IXHI","โฮงเล่ากาแฟสด",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.40745729999999,18.5370494
"74","ChIJ4xyiRwAH2zARj_6s_UI5ahc","กาแฟแจ่มแอ่ Chaem Ae Coffee",5,2,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.4115898,18.5097388
"74","ChIJDy06xFYB2zARz08C6U4TEDY","La Pho Coffee",5,4,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.4181833,18.5463479
"74","ChIJGeuQcAAB2zAR2kY3eAjyBRo","แหม่โอโ​กล๊​ะ​คาเฟ่​",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.42013299999999,18.546207
"74","ChIJr4kqC9MH2zARQOpZ-N_BGmk","บ้านนาคาเฟ่ by ครูหนูนา",4.3,3,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.41611979999999,18.5004335
"74","ChIJgdoDT8AF2zARv97Hn0i_hxA","ภูมิแจ่มกาแฟสด&เบเกอรีโรงเรียนแม่แจ่ม",4.9,15,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.3692512,18.5033153
"74","ChIJX5IVdSAF2zARTtqQ-Rgw6sk","แจ่มจริง Chaemjing",4.4,57,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.37196709999999,18.4967024
"74","ChIJfQpghgwF2zAR8I6L65FK8yw","ร้านกาแฟ",4,1,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.37195829999999,18.4967016
"74","ChIJF9bom5v92jARdPxc9RWienA","นายดำCAFE",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.3691185,18.498911
"74","ChIJcUGePYsx2jARb6IFUT6SwP4","เพมาคาเฟ่ Pema cafe",4.7,114,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.3703968,18.4976956
"74","ChIJiTmQZAAB2zAR4cTbuUuzrbE","Mxryjane Cafe",5,26,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.3689813,18.4988657
"74","ChIJLeIaMgAF2zARO5XcYHcV_ls","ชาเพื่อน&แพง",5,1,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.36990259999999,18.4979884
"75","ChIJR5MWGtEA2zAR7s6CkejxlG4","Ban Rabiang Na Pa Bong Piang",4.7,930,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.44453320000001,18.5300502
"75","ChIJ32RbwCAB2zARlcgQgSHURJk","มาฉิโพ Shop",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.44777289999999,18.5326821
"75","ChIJZTblGQAB2zARSFvgJMe2f-Y","Bue Klee Coffee at Pa Pong Piang",5,3,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.44708659999999,18.5343553
"75","ChIJ2VWvOVMB2zAR8BDc8LEFRb4","ระเบียงนา คาเฟ่ ป่าบงเปียง",5,5,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.4445331,18.5300463
"75","ChIJ1xksGwAB2zAREbDvs4JSxeg","T-TO (ทีโต) Pa Bong Bieng",4.7,3,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.44613,18.5353926
"75","ChIJJ2OithQB2zARi5V-BHCNNd0","ฮีลนา ป่าบงเปียง",5,2,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.4444961,18.5307189
"75","ChIJO-HUcQAB2zARJmstqXq4FR8","coffee process",4,9,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.4801852,18.552878
"75","ChIJ7eUHDwAB2zARbd9r4tS1Xww","Po Mue Nor Cafe",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.4396015,18.5402926
"75","ChIJ3bjrriwB2zARcYSShTEg-U4","Andrei coffee ป่าบงเปียง",5,24,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.4389163,18.5402976
"76","ChIJ6bkCp8Gr2zAR15AjblMhCB4","Coffee hut",4.6,318,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.54749559999999,18.5385331
"76","ChIJGbEzMgA72jAR7lbn5JuWWDk","ท่ากาแฟ Tha Cafae",5,45,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.54516029999999,18.5386599
"76","ChIJaRFTXwCr2zARLZm5WyizPGU","กอดอุ่นcoffee อินทนนท์",5,1,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.5452013,18.53871939999999
"76","ChIJoxwu5Sir2zARPcRfGfwa2uA","Pati non โรงคั่วกาแฟบ้านแม่กลางหลวง",4.6,167,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.5468446,18.5381409
"76","ChIJE0x5yPOr2zAR4t20Th51lhw","Aiyana Café",4.9,11,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.5432551,18.5401586
"76","ChIJ14f_xqqr2zARMtCZmyapFyk","Karen Village Somsak Coffee",4.6,17,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.547535,18.5385104
"76","ChIJH_hK3pmr2zARyLJYf6mJsvY","อีเกิล เมาทเท่น คอฟฟี่",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.54733519999999,18.5391572
"76","ChIJaWy1VcGr2zAR37iyBvcFur4","Mae Klang Luang Coffee House",4.6,119,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.5475608,18.5393038
"76","ChIJn-RsgQer2zARcovRzqnio2w","ร้านกาแฟ พาตินนท์ บ้านแม่กลางหลวง ดอยอินทนนท์",4.5,123,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.5472097,18.5400226
"76","ChIJsb8khfir2zARjIpllO3oIY8","KM.31 Cafe Inthanon",4.8,6,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.5231044,18.5294559
"76","ChIJI40CJgCr2zARhUZiPCWn1X4","ร้านกาแฟชลธาร",5,1,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.5228977,18.530033
"76","ChIJlVHUa2qr2zARppTzxq7YoPA","Rimthan Coffee อนุรักษ์พันธุ์ปลา",4.6,12,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.5465493,18.541052
"76","ChIJP-P7eKqr2zARuG_AqS13xIk","ที่นี่วัยหนุ่ม",5,1,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.5224851,18.5300453
"76","ChIJs3qyDQCr2zAR_tO4nTq0IGI","อบอุ่น Coffee อินทนนท์",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.54911480000001,18.54012389999999
"76","ChIJK6xeJwCr2zAR_C7U_8YyTxA","กอดอุ่น coffee",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.54911480000001,18.54012389999999
"76","ChIJ-e130PCr2zARSNTJ-K42pOA","อินทนนท์ Organic coffee",4.9,27,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.5488855,18.5402815
"76","ChIJ377uGSWr2zARJOZR8kkeVj8","Doi in coffee",4.7,7,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.5222189,18.53063
"76","ChIJ2XExMQCr2zARzYNYpCiQM6g","บริ้งค์&ไบรท์ คาเฟ่",4.9,9,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.52298329999999,18.5415827
"76","ChIJgay9bfqr2zARXs2sd1Y6Z7k","WABI SABI COFFEE",4.4,17,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.5230735,18.5417842
"76","ChIJo15oWUSr2zARx8y5L_MA4Oc","Coffee A Cup",4,7,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.523105,18.5419133
"77","ChIJUQSQkjGs2zARsFVgjUd2QlU","ร้านแฟอุ่น กาแฟสด",4.2,64,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.60985339999999,18.5296206
