"Name","Latitude","Longitude","MatchStatus","PlaceID","OsmID","Dist_m","Rating","UserRatingsTotal","URL","OpeningHours"
"ร้านโฟ แฟ คอฟฟี่ By เสริฐ&น้อง",18.9610889,99.2346944,"google_only","ChIJuwT3s5z02TARsKt_BYYwJ1E",NA,NA,4,1,NA,NA
"ช แชมป์",18.961091,98.4131422,"google_only","ChIJU3WlZNX12jARg0kWj2RMaDk",NA,NA,5,1,NA,NA
"MiMi Cafe",18.9611314,98.9155067,"google_only","ChIJFW8Oa8Q_2jARQfSIOiP8Sd4",NA,NA,4.8,9,NA,NA
"KerLeeGrow Cafe",18.9614532,98.4212783,"google_only","ChIJpUSTHgD12jARVQVsEGf2xbQ",NA,NA,NA,NA,NA,NA
"Good Time Coffee",18.9646944,98.7296378,"google_only","ChIJEeltd51D2jARHqMafWOg2uA",NA,NA,5,1,NA,NA
"กาดชุมชนบ้านแม่แอน",18.9656653,98.8978063,"google_only","ChIJV1PmZgA_2jARcKVX87-VBaI",NA,NA,NA,NA,NA,NA
"The weekend coffee @peaceful cabin",18.9665279,98.8870072,"google_only","ChIJKSnOVKM_2jARadQhhzw3GWk",NA,NA,5,2,NA,NA
"SukrisHut & Pangkang cafe",18.968042,99.3203444,"google_only","ChIJaSeeaQDz2TARBDxIfnQcndI",NA,NA,5,2,NA,NA
"บ้านโสรยา The cafa",18.9695791,98.7371039,"google_only","ChIJzyuzIABD2jAR4JClBUWWz34",NA,NA,NA,NA,NA,NA
"ZainamTib Art Cafe'",18.9708072,99.2499076,"google_only","ChIJG9LzCwD12TAROeaIUBFVHrw",NA,NA,5,1,NA,NA
"สายน้ำทิพย์ อาร์ตคาเฟ่, ZainamTib Art Cafe'",18.970809,99.249677,"google_only","ChIJFQhHBwD12TARXT147zjxYzM",NA,NA,NA,NA,NA,NA
"เติมเต็มแอทพรฉำฉา-termtematphornchamcha",18.9710448,99.2504365,"google_only","ChIJ49A6GfHz2TAR9BaSHdvPAnk",NA,NA,5,3,NA,NA
"Manani Coffee",18.9714641,98.9173828,"google_only","ChIJ2fdikLop2jAR2StQZz0ntaU",NA,NA,4.9,33,NA,NA
"Narbaan coffee",18.9749538,98.9190955,"google_only","ChIJM2D-IWk72jARKVPtW2ho4Ys",NA,NA,4.9,31,NA,NA
"สวนวิวสวยครูปิ๊ก",18.9754854,98.9986976,"google_only","ChIJPebkDZ4X2jARw7kBMtssph4",NA,NA,5,1,NA,NA
"ครัวอิ่มละไม",18.9766211,98.7268758,"google_only","ChIJO9PAWgtC2jARo7JcpftceiM",NA,NA,4.5,27,NA,NA
"กาแฟโบราณตายาย",18.9773144,98.9813685,"google_only","ChIJ_f87nKsX2jARZSXMlKFlQuA",NA,NA,5,1,NA,NA
"ขนมบ้านฉัน bakery & coffee Cafe",18.9775877,98.9817183,"google_only","ChIJu3xh_Q0X2jARdjnF8PwaPl8",NA,NA,4.7,25,NA,NA
"นามองดอย คาเฟ่แอนด์บาร์แม่ริม",18.9782298,98.955906,"google_only","ChIJ9StKPJwX2jARJEuoFfcfvFA",NA,NA,4,10,NA,NA
"JD Healthy Club Cafe",18.97891019999999,98.9810985,"google_only","ChIJK0WdoiYX2jARvRq0AC9onfY",NA,NA,5,3,NA,NA
"ชอบดูด ชานมไข่มุกbyอิง",18.9792601,98.9466329,"google_only","ChIJoU-El1IX2jARhQMtptckDOw",NA,NA,5,1,NA,NA
"ร้านอาหารและคาเฟ่ You Café ユウのカフェ",18.97989309999999,98.9172046,"google_only","ChIJtTciLuMV2jARvNIEorqynF4",NA,NA,NA,NA,NA,NA
"Himsuan Coffee house",18.9803191,98.9754443,"google_only","ChIJU3MSUAAX2jAR8DY_tzIw8oU",NA,NA,4.9,8,NA,NA
"แจ้ง Coffee",18.9818267,98.9462826,"google_only","ChIJbYV-CxgW2jARgJH4ye_kCuA",NA,NA,NA,NA,NA,NA
"เติมยิ้ม คอฟฟี่ ซ.6 -นันทาราม",18.9824282,98.9461394,"google_only","ChIJt_OpLwAx2jARESVVT953YdI",NA,NA,NA,NA,NA,NA
"Coffee by shoppy",18.9832957,98.9443979,"google_only","ChIJDYtiIAAX2jARaRp81CkXLMo",NA,NA,NA,NA,NA,NA
"สายสัมพันธ์อาร์ตแอนด์คราฟท์",18.9834977,98.9453825,"google_only","ChIJx6CkA6EX2jARtr50RRmWn6E",NA,NA,NA,NA,NA,NA
"CHILL D Coffee & Cha",18.983722,98.9801688,"google_only","ChIJOV5BbAAX2jARb8G3ElmEx0w",NA,NA,5,1,NA,NA
"MIDDLEMAN COFFEE",18.9839471,98.9805086,"google_only","ChIJPyLkycoX2jAR6M59vU68mxY",NA,NA,4.8,29,NA,NA
"99 Coffee House",18.9841599,98.9952768,"google_only","ChIJlyszTQAX2jARb61qNt-Rehg",NA,NA,5,8,NA,NA
"NIKUMA 11Kaffe",18.9848111,98.9800331,"google_only","ChIJczHR6O8X2jARo1fFN0Ol4aA",NA,NA,NA,NA,NA,NA
"สมบูรณ์พูนสุข",18.9848215,98.9603635,"google_only","ChIJN77uVPc_2jARhNlzFbCtBUc",NA,NA,4.4,7,NA,NA
"Memori Cafe - メモリ สาขา 2",18.9867838,98.9485928,"google_only","ChIJ12WMA3g72jARTj05Tyzc1cQ",NA,NA,5,1,NA,NA
"Daylight Coffee roaster",18.9868667,98.9486124,"google_only","ChIJN6W_WR0X2jARPpqWYofuRYQ",NA,NA,4.9,42,NA,NA
"สวนกาแฟต้นคั่ว",18.9870709,98.9486393,"google_only","ChIJadBn8Kc72jARNkghx4nATnI",NA,NA,NA,NA,NA,NA
"ชาลุงตู่&คอฟฟี่",18.9874054,98.9605433,"google_only","ChIJARyxPQgX2jAR3Hbkx8dtLOo",NA,NA,NA,NA,NA,NA
"Yourscafe",18.9875002,98.9791818,"google_only","ChIJ7-9wHQAX2jARa8PfhBlqm3A",NA,NA,4.8,12,NA,NA
"ฮีลใจคาเฟ่ ไอปังไอติม",18.9879595,98.9467888,"google_only","ChIJc02Is4cX2jARc3_xjt_PspA",NA,NA,5,8,NA,NA
"บ้านสวนบุญตำคำ by อ้อมไหมม่ง",18.9880262,98.5737812,"google_only","ChIJWQpefwBd2jARoqf6VrJo978",NA,NA,5,1,NA,NA
"หน้าบ้าน My day off",18.9892983,98.9628988,"google_only","ChIJy6UeaeMX2jAR0gVU2ggv5n8",NA,NA,4.4,9,NA,NA
"Corto Coffee สาขา บางจากเจดีย์แม่ครัว",18.98960929999999,98.9783726,"google_only","ChIJV13eyDMX2jARbaYM9Sc6T4s",NA,NA,5,5,NA,NA
"SLOW BAR COFFEE โรงไม้พาณิชย์",18.98994,98.9457585,"google_only","ChIJBxTiPQAX2jAR5kHcrRlYyKo",NA,NA,4.9,9,NA,NA
"กาแฟป้อหลวง เทพเสด็จ",18.9915252,99.3433509,"google_only","ChIJr2F0OADz2TARzCVb8oC4Yd8",NA,NA,NA,NA,NA,NA
"เมล็ดกาแฟ ดอยเทพเสด็จ",18.9916927,99.3430986,"google_only","ChIJ9Sf4WgDz2TARwgwSxiTstF0",NA,NA,NA,NA,NA,NA
"Hao Chom Cha",18.9927108,98.9493537,"google_only","ChIJa_MicAAX2jAR9d2UAZ0ngnA",NA,NA,5,3,NA,NA
"Shanseri Farm",18.9927335,98.9497138,"google_only","ChIJYfOFCT8W2jAR9JAMH15LtOc",NA,NA,NA,NA,NA,NA
"Buffollow coffee",18.9927525,98.9907938,"google_only","ChIJAVdEWNMX2jARyS0DB-m9_mU",NA,NA,NA,NA,NA,NA
"Somporn Shop&cafe’ at Maejo",18.9927525,98.9907938,"google_only","ChIJ52Nt2tYX2jARdA2HISnGDDM",NA,NA,NA,NA,NA,NA
"Big non",18.9927525,98.9907938,"google_only","ChIJA2XAmv0X2jARg1cUPQOOgRE",NA,NA,NA,NA,NA,NA
"ร้านไอย๊ะคอฟฟี่",18.9927525,98.9907938,"google_only","ChIJJZNDFqoX2jAR6Gv_ew9hzw8",NA,NA,NA,NA,NA,NA
"คิมหันหมูจุ่ม/สุกี้/น้ำชง",18.9927652,98.9908029,"google_only","ChIJtYZjeQwX2jAR7D3sHKyO5xQ",NA,NA,NA,NA,NA,NA
"ร้านครัวปอคำแปงอาหารตามสั่ง กาแฟสด",18.9931464,98.7371039,"google_only","ChIJczYFepZp2jARTNv0cA9lm1E",NA,NA,NA,NA,NA,NA
"Pansuk Art Center and artist private house",18.9939548,98.9610869,"google_only","ChIJU2_08noX2jARxi3EYqHgiYY",NA,NA,4.9,11,NA,NA
"บ้านคุณพี่ไฝ • BKPF",18.9963797,98.9786886,"google_only","ChIJ42gwWXMX2jAR9xziO6zeDNs",NA,NA,5,1,NA,NA
"TAMA coffee & bar",18.9971103,98.9480557,"google_only","ChIJLRKqd-M92jARSzU_NdlLyF4",NA,NA,4.9,54,NA,NA
"เตยนี่ Tayeny กาแฟโบราณ",18.9971529,98.947736,"google_only","ChIJb32U1GoX2jAR7cCoRhi6yAE",NA,NA,NA,NA,NA,NA
"Nicha coffee maerim",18.9972641,98.9463717,"google_only","ChIJwS4fj7oX2jARd1WGBCoKiiQ",NA,NA,4.4,11,NA,NA
"Baandinhom",18.9981216,98.9631294,"google_only","ChIJAa_WbX4X2jARrwSnnh9J8AA",NA,NA,4.2,5,NA,NA
"Der Poe Cafe @ BanPangDeang School",18.9983702,99.2784558,"google_only","ChIJf2wUUwD12TARATe5CKnBW3s",NA,NA,3.7,3,NA,NA
"บ้าน คาเฟ่",19.0012652,98.8142264,"google_only","ChIJl26UIwBr2jARO_6KpsMdZjw",NA,NA,NA,NA,NA,NA
"BARISTA MARUAI COFFEE @MAE RIM",19.0019052,98.941352,"google_only","ChIJB-JcYwAX2jAREGnL8VuJWNM",NA,NA,5,3,NA,NA
"Kāfæ 159",19.0019784,98.9721638,"google_only","ChIJy2tdFcQX2jAR79l1fGwsmYM",NA,NA,5,3,NA,NA
"ไร่ริมรวี",19.0027701,98.9060158,"google_only","ChIJx1ShRwMV2jARbODSC2txks0",NA,NA,4.9,12,NA,NA
"ปู่ย่า คาเฟ่",19.0048513,98.94215160000002,"google_only","ChIJnzxFB9YX2jARZs-ZOPtCpuc",NA,NA,4.5,14,NA,NA
"L'amund cafe",19.0049082,98.9345448,"google_only","ChIJuUSXGQAX2jARBTPPrsZrbI0",NA,NA,5,6,NA,NA
"Thana Gaden",19.0078474,98.98548,"google_only","ChIJO-Wamh0X2jAR0JZ7CjQcnHM",NA,NA,5,2,NA,NA
"ชาฮิมฮั้ว",19.0085733,98.8120233,"google_only","ChIJSedA9pk72jARhNXOuZsQdM4",NA,NA,NA,NA,NA,NA
"PURR Cafe",19.0091746,98.9586849,"google_only","ChIJU3b3BMEX2jARhxEZWPcN_lc",NA,NA,NA,NA,NA,NA
"บ้านบ้าน Coffee&Bistro",19.0106452,98.9621884,"google_only","ChIJ7b3CRwAX2jARG0CHVNPzXKw",NA,NA,4.9,11,NA,NA
"Rock n’ River",19.0113876,99.2957496,"google_only","ChIJaakzk5nz2TARx3ggsPnYJ5Y",NA,NA,4.4,1687,NA,NA
"ปังหวานคาเฟ่@เชียงใหม่",19.0124282,98.9426251,"google_only","ChIJIRF4e6gX2jARbWnRhwjxTmU",NA,NA,4.5,21,NA,NA
"Hop chafe' สาขา หลัง ม.ราชภัฏเชียงใหม่(สะลวง)",19.012536,98.9428832,"google_only","ChIJTRA_ZQAX2jARoDq0zqF1uvg",NA,NA,5,1,NA,NA
"HELLO MILK TEA",19.0125734,98.9363375,"google_only","ChIJQTxBcAAX2jARpj8TIQiOyxQ",NA,NA,NA,NA,NA,NA
"Yen cafe",19.0127094,98.9374742,"google_only","ChIJu0OuHAAX2jAREQBPIiCci8Q",NA,NA,5,1,NA,NA
"ChaRelx Café",19.0127707,98.9427486,"google_only","ChIJ95QiQxQX2jARLDMsXTQ9tss",NA,NA,5,1,NA,NA
"WNH - วายน๊อทแฮปปี้ เฮ้าส์",19.0128136,99.3012912,"google_only","ChIJRRGidXDz2TAR9VCKjVW6iKI",NA,NA,NA,NA,NA,NA
"Cafe' Whynot",19.01284,99.3012872,"google_only","ChIJt6-EQ4zz2TAR1s9jStA90BY",NA,NA,NA,NA,NA,NA
"ตุ๊ต๊ะชา TUTA CHA",19.0132322,98.9310237,"google_only","ChIJn7zmVgAl2jARMW-pF0KTt5c",NA,NA,5,5,NA,NA
"COMEDEE.CAFE",19.0132393,98.9408262,"google_only","ChIJl0SyFwAX2jARVHx1SI0YPFc",NA,NA,4.8,10,NA,NA
"ฮ้านฮิมห้วย ปางแฟน",19.01339699999999,99.2978374,"google_only","ChIJd4PTLNPz2TARh_vTbCcB-vM",NA,NA,4.8,28,NA,NA
"โรงขิงแม่แพะ & โรงขิงมินิมาร์ท",19.0134276,98.699848,"google_only","ChIJI7JgSvlp2jAR5atlWmTfIr8",NA,NA,4.3,3,NA,NA
"moon republic",19.0138117,98.9258105,"google_only","ChIJ2YtBIgsl2jARdohx18UIgyk",NA,NA,4.3,8,NA,NA
"สะลวงกู๊ดวิวรีสอร์ท",19.014537,98.889053,"google_only","ChIJvY3RgREV2jAR1Uq7KD27JNg",NA,NA,4.5,6,NA,NA
"Banchong cafe",19.01459299999999,98.9420433,"google_only","ChIJCw2j4PMX2jARCVpQhcfIF0c",NA,NA,4.9,91,NA,NA
"Vana Tara Cafe & Glamping",19.0151023,99.3002822,"google_only","ChIJnZzujhrz2TARtvWPANnWsXo",NA,NA,4.5,59,NA,NA
"วาว่ามุก",19.0156754,98.9442644,"google_only","ChIJ-2eOW38X2jAROjQCysKyfwU",NA,NA,5,2,NA,NA
"Train Cafe'",19.0162438,98.9445254,"google_only","ChIJeU4mpd4X2jARUTSLmF5Q8m8",NA,NA,4.9,10,NA,NA
"นิดค๊อฟฟี่",19.0163201,98.9441768,"google_only","ChIJQyyOMscX2jAR10_JSXh95qc",NA,NA,5,4,NA,NA
"Aimnoom Cafe",19.0164167,98.9034101,"google_only","ChIJSzCP9vkV2jARVoj6EUFMRFc",NA,NA,4.6,7,NA,NA
"คอฟฟี่ไนท์",19.0173718,98.7630639,"google_only","ChIJSZxGSMxr2jARivVXqysxtoM",NA,NA,NA,NA,NA,NA
"ร้านก๋วยจับญวน(สูตรโบราณ)",19.01775199999999,98.969704,"google_only","ChIJhyQ-TAAX2jAR3meaelfOjeY",NA,NA,NA,NA,NA,NA
"美麗農場（興邦联有限公司）",19.018861,98.9043405,"google_only","ChIJ3RP_wK8V2jARO9E89iodtVQ",NA,NA,4.5,8,NA,NA
"Caféในบ้าน @บ้านแม่แต",19.0192207,98.9602371,"google_only","ChIJjVbtb4wX2jARyE6cYP0mye0",NA,NA,4,3,NA,NA
"Him Huai Cafe",19.0194073,98.8520335,"google_only","ChIJJSHM2iYV2jAR0ZvGqO6fbqk",NA,NA,4.5,163,NA,NA
"Frenchie cafe cnx",19.0199422,98.9442442,"google_only","ChIJSWtb0P0X2jARRsjWUq4cJcw",NA,NA,4.9,41,NA,NA
"กาแฟมิราเคิลกาดฮาว( MIRACLE COFFEE)",19.0206767,98.875875,"google_only","ChIJrVypX9UV2jAR75dI1nsg8Lg",NA,NA,5,5,NA,NA
"Top Coffee กาแฟคุณภาพ",19.0211726,98.8759025,"google_only","ChIJaVs5FdYV2jARscbh5cvQEYA",NA,NA,5,1,NA,NA
"Café Amazon ม.ราชภัฎเชียงใหม่(ศูนย์แม่ริม)",19.0217985,98.9227526,"google_only","ChIJQ0xIIU0V2jARabEkDQdMCDE",NA,NA,4.4,5,NA,NA
"Mountain view cafe - เมาเท่นวิวคาเฟ่",19.0219223,98.694637,"google_only","ChIJk_KKLgBp2jARIsOPpHh_hiw",NA,NA,NA,NA,NA,NA
"adiCAFE",19.0221036,98.9354424,"google_only","ChIJ3Ve_swcX2jAR-bGBP2I1prM",NA,NA,NA,NA,NA,NA
"เฮือนบุญพามา สวนลุงสุข เนินสันลมจอย",19.0232664,98.86035,"google_only","ChIJf6Sq3_oV2jAR4eCWIEXtS1g",NA,NA,NA,NA,NA,NA
"Around The World Cafe : Chapter One",19.023883,98.965973,"google_only","ChIJGSJI0_0W2jARsXuuyVBEulc",NA,NA,4.6,78,NA,NA
"ฟาร์มอุ่นอุ่น",19.0243207,98.8708546,"google_only","ChIJrWr6u8oV2jARwjlVOtvbhPo",NA,NA,5,7,NA,NA
"The Farm Cafe",19.027852,98.869163,"google_only","ChIJezYv8QUV2jARXeA1qbvQbac",NA,NA,4.7,73,NA,NA
"เหมือนฝัน Cafe & Bakery",19.0279593,98.9673823,"google_only","ChIJWXurJP0W2jARn5u4LQIwWSg",NA,NA,4.7,53,NA,NA
"Laan ai new",19.0304636,98.9631145,"google_only","ChIJT_caGhMX2jARfgxomOoglTo",NA,NA,NA,NA,NA,NA
"Cafe Ninenew",19.0304743,98.9630698,"google_only","ChIJk9luhgsX2jAR9fxySuIU5M4",NA,NA,5,6,NA,NA
"กว่า หล่า เน่อ แฮ ฮะ เเจ่มน้อย",19.0316241,98.3455165,"google_only","ChIJBXXAgAGN2jARghHWdLmY5gQ",NA,NA,5,1,NA,NA
"56 Coffee Cafe",19.0322457,98.8730503,"google_only","ChIJF4VxEjAV2jARKECHr3PAtVk",NA,NA,5,8,NA,NA
"MUKHU Coffee",19.0322559,98.3454743,"google_only","ChIJzzlw-F6N2jARFEYn_EPkpuo",NA,NA,4.9,21,NA,NA
"Banok Cafe",19.0331717,98.9674701,"google_only","ChIJ3X-wZOIW2jARRePEwzNE6PY",NA,NA,4.3,74,NA,NA
"289Coffee",19.0341489,98.9664207,"google_only","ChIJwScoBwAX2jAR8DXvSLH-SPM",NA,NA,NA,NA,NA,NA
"Anoma house.cafe",19.0360967,98.9647844,"google_only","ChIJkQwwzmMX2jARekOOjG7ffeA",NA,NA,4.9,25,NA,NA
"ฮักแพง คาเฟ่ Hug Phaeng Cafe’",19.037191,98.9736111,"google_only","ChIJCQpgLrUX2jARtphVq8VL8us",NA,NA,NA,NA,NA,NA
"กาแฟร่มหลวง",19.0374256,98.9694164,"google_only","ChIJDZNVLh4X2jAR4zvXIyt3eow",NA,NA,4.7,16,NA,NA
"ร้านนมปัง..ปัง",19.0375957,98.9689881,"google_only","ChIJN_wr-uUX2jARHzgd84qldNs",NA,NA,NA,NA,NA,NA
"รสชาแฟ Caffe'",19.0376866,98.968828,"google_only","ChIJmwenZYcX2jARZSPEHELprT0",NA,NA,5,1,NA,NA
"At ห้วยหม้อ",19.0401692,99.3361647,"google_only","ChIJN5KTaMXz2TARPDM_bN8gW88",NA,NA,5,2,NA,NA
"กาแฟ หน้ากาด",19.0417766,98.967978,"google_only","ChIJzb3j798W2jAR0zJ7mKSnVP8",NA,NA,NA,NA,NA,NA
"Huean Mai 175 cafe เฮือนไม้ 175 คาเฟ่",19.0434089,98.8682997,"google_only","ChIJU4V9dgAV2jARBqaNz940bfg",NA,NA,5,12,NA,NA
"Nine One Coffee Organic Farm",19.0443257,99.3419346,"google_only","ChIJ46_mkSDy2TARp7wAluq0jDQ",NA,NA,4.6,328,NA,NA
"กาแฟก่อจ้าว (Kor Chao coffee)",19.0443464,98.7756556,"google_only","ChIJwd1IXgBr2jARRdqLSgol8-w",NA,NA,NA,NA,NA,NA
"ร้านปิ่นปั่น ชามุก",19.0448496,98.8676309,"google_only","ChIJb45XcgAV2jAR1SiG9iNKMAg",NA,NA,5,1,NA,NA
"Chamnan Café@Pangkhum ชำนาญคาเฟ่",19.0452068,98.6532118,"google_only","ChIJVyvwmIhn2jAR6zY9pOMZmL0",NA,NA,5,2,NA,NA
"ปัง ปัง คอฟฟี่",19.0454939,98.866978,"google_only","ChIJw1N5AucV2jARjNDXiuDnvBI",NA,NA,5,1,NA,NA
"ดั้มซิ่งคอฟฟี่",19.0456402,98.9467726,"google_only","ChIJh8CdjFUX2jARb5xgy1XRWuM",NA,NA,NA,NA,NA,NA
"ร้านประจำ Coffee & Bekery",19.046036,98.9551334,"google_only","ChIJTQ-FIAAX2jARg9dWppFJRUc",NA,NA,5,1,NA,NA
"Baankomnan coffee",19.0467241,98.9467505,"google_only","ChIJuURsIugX2jARE-97lc8SnFE",NA,NA,NA,NA,NA,NA
"Jasmine cafe",19.0493813,98.978105,"google_only","ChIJ0eIibnYX2jARJbQwROYQANI",NA,NA,NA,NA,NA,NA
"โรงน้ำชา WORKSHOP & CRAFT",19.04971059999999,98.8658529,"google_only","ChIJj1vRPgAV2jARGv1uxFMeXhw",NA,NA,5,1,NA,NA
"Lanna​ Mini​ Zoo",19.0501535,98.9756765,"google_only","ChIJ1YovDAgX2jARv-X9zcDQsGY",NA,NA,4.6,392,NA,NA
"ตั๊ดนี่...มีชา",19.0504441,98.8656248,"google_only","ChIJGzaMgUkV2jARiWJb9UJt96A",NA,NA,NA,NA,NA,NA
"ออนิว สมูทตี้ และ ปั่นโป๋ มะพร้าวปั่นนมสด",19.0512745,98.9573961,"google_only","ChIJb_xfBPAX2jARqhJW-gWKvcY",NA,NA,NA,NA,NA,NA
"Chid Chom Cafe",19.0532679,98.9612161,"google_only","ChIJ5TbiXOQX2jARt-DSkiBEA1w",NA,NA,4.6,94,NA,NA
"Wishing Star Stay Wild Cafe",19.054747,99.354258,"google_only","ChIJIVfxjOzx2TARJESObJjLGJE",NA,NA,4.6,5,NA,NA
"เฮือนไม้ coffee family",19.0551816,98.8920043,"google_only","ChIJBYJ7fwAV2jARO2a7tmuUp9M",NA,NA,5,2,NA,NA
"Maeloie Sweet Tea",19.0551883,98.70713,"google_only","ChIJUeYvtCFp2jARWb2Vc9KPhXQ",NA,NA,NA,NA,NA,NA
"ชิวชิว คอฟฟี่",19.0552616,98.9386334,"google_only","ChIJwbFyFbQX2jARAGNYXiwSkcA",NA,NA,NA,NA,NA,NA
"CHANA CAFE",19.0552925,98.9360824,"google_only","ChIJo6yVFAAX2jARczMO8xxO7gw",NA,NA,5,1,NA,NA
"กาแฟบ้านสวน แม่แตง เชียงใหม่",19.0555088,98.8618721,"google_only","ChIJ94Mz5i0V2jARGZ6ktycTl7c",NA,NA,4.9,21,NA,NA
"ปลายนา คาเฟ่&โฮมสเตย์",19.0563216,98.8559762,"google_only","ChIJq88oMcYV2jARFHgC0SMc-2w",NA,NA,5,3,NA,NA
"CHA-NON cafe’",19.0565834,98.9410923,"google_only","ChIJtSlanWgX2jARsX-E-YJMMwY",NA,NA,NA,NA,NA,NA
"บ้านสวนสาละ",19.056809,98.9613343,"google_only","ChIJzUanbtYW2jARPQ8tgEswJTM",NA,NA,4,1,NA,NA
"บ้านไร่กาแฟ",19.0574424,98.9370778,"google_only","ChIJbVUxEhgX2jARkb9m73UeVII",NA,NA,NA,NA,NA,NA
"บ้านล้านสุข",19.0577685,98.9279704,"google_only","ChIJf0fxu3MX2jAReIBO2Z2b4Mg",NA,NA,3,2,NA,NA
"Tum Tum Coffee",19.0606484,98.9582001,"google_only","ChIJJwxUNNkX2jARmT4YQglzqxQ",NA,NA,5,10,NA,NA
"The North Cafe",19.0607049,98.9526982,"google_only","ChIJzY2IQ6UX2jARTkTCfc1CzQI",NA,NA,4.9,166,NA,NA
"Baan NongNoon",19.0619128,98.8626649,"google_only","ChIJa9PyUnMV2jARfzenLKAxQGo",NA,NA,5,1,NA,NA
"Le Pler လၢပျၢၤ",19.0621233,98.2845503,"google_only","ChIJKZJK3IiT2jARhHpCMpCUuy0",NA,NA,4.9,45,NA,NA
"บ้านหนองเจ็ดหน่วย",19.0624195,98.2846371,"google_only","ChIJbQI43EKS2jAR603PFdxD37Q",NA,NA,4.2,22,NA,NA
"No 19 coffee slow bar",19.0624839,98.2794374,"google_only","ChIJhYagCgCT2jAREDeAvqShqMs",NA,NA,NA,NA,NA,NA
"Wonder hill farm",19.0628415,98.909751,"google_only","ChIJoflqHn0V2jAR9QlCrVY7qzE",NA,NA,4.9,52,NA,NA
"หอมเนย คอฟฟี่",19.0634518,98.9578723,"google_only","ChIJj1OyalI92jARW06CsnN40yg",NA,NA,NA,NA,NA,NA
"Mont Raming",19.0635818,98.9394909,"google_only","ChIJ-VfpbLMW2jARRWPwnfnLMLM",NA,NA,4.1,669,NA,NA
"PUNTHAI Coffee สาขา แม่แฝก",19.0636171,98.9580068,"google_only","ChIJaWL-JwAX2jAREDyP7Z6yaBo",NA,NA,5,3,NA,NA
"Oif.café 2",19.0649665,98.9368732,"google_only","ChIJGwfbMAAR2jARVBDGluL7JAs",NA,NA,5,2,NA,NA
"บ้านปลายนา coffee",19.0651179,98.9588846,"google_only","ChIJn_IlZgAR2jAREHylHikpY38",NA,NA,4.6,5,NA,NA
"เก๊าลุง coffee",19.068259,98.724949,"google_only","ChIJN6czCABp2jARL5Esq8EaBM4",NA,NA,5,2,NA,NA
"Elely Cafe’",19.0688143,98.9410448,"google_only","ChIJrey-zYMR2jARSXvl2dmVGQg",NA,NA,4.5,402,NA,NA
"นู๋เก๋",19.068939,98.951949,"google_only","ChIJUUFXybER2jARtVmcIakroyY",NA,NA,NA,NA,NA,NA
"Cheetah Cafe",19.0699217,98.9554388,"google_only","ChIJqSKT_HsR2jARL9yN7T3C-BA",NA,NA,4.7,14,NA,NA
"ชา-กาแฟโบราณ(traditional coffee&tea)",19.06997999999999,98.955187,"google_only","ChIJp1RNLgAR2jARXMNk2X92luc",NA,NA,5,2,NA,NA
"ขิม Coffee",19.0700929,98.9400028,"google_only","ChIJVVVVVVUM2jARaZhmZw44Ztk",NA,NA,4.2,22,NA,NA
"AeNok Restaurant",19.0701582,99.0801148,"google_only","ChIJ63zGJAAb2jAR_R8WuC6sHqE",NA,NA,3,2,NA,NA
"Mongkhon Coffee",19.0702441,98.9530579,"google_only","ChIJBzzhMSkR2jARQaCnxrrzic4",NA,NA,NA,NA,NA,NA
"BBcoffee & กาแฟสด",19.0704843,98.9524708,"google_only","ChIJF1phKooR2jARoW-KzxCy0tY",NA,NA,NA,NA,NA,NA
"musaekeecoffee",19.0707633,98.29213,"google_only","ChIJR9v6_eST2jARKSmGPbdjvLE",NA,NA,5,1,NA,NA
"วิบัว coffee",19.0708299,98.9335347,"google_only","ChIJZeWpy1cR2jARTqBttbaH_lU",NA,NA,4,1,NA,NA
"Shiro Coffee",19.071216,98.939133,"google_only","ChIJmbNivEUR2jARYjpuxph5Dpw",NA,NA,5,3,NA,NA
"Jacky coffee",19.0717948,98.3032984,"google_only","ChIJLQeDLQCT2jARbV6VRIchWQ4",NA,NA,5,2,NA,NA
"มักก่อปี้ (Mugkopi)",19.071841,98.9478375,"google_only","ChIJnzxxhXsR2jARHVWX91R4n2M",NA,NA,4.9,7,NA,NA
"JACKY COFFEE",19.0718935,98.3033218,"google_only","ChIJS_ixFSeR2jARHoVU-MCIEsk",NA,NA,NA,NA,NA,NA
"แยกไดมอนคาเฟ่",19.0722258,98.9386456,"google_only","ChIJae-DCwAR2jARiqSjqT_oW9k",NA,NA,5,1,NA,NA
"ร้านกาแฟสด เกษตรดอย",19.0722757,98.3032181,"google_only","ChIJY9gU3AuS2jARUqxumohksHg",NA,NA,NA,NA,NA,NA
"Air Diamond Cafe",19.0727021,98.9391523,"google_only","ChIJ1e9jbM4R2jARa-QCQgmuJeQ",NA,NA,4.4,1168,NA,NA
"ถึงเวลา Cafe & Camp",19.0736513,98.9123969,"google_only","ChIJA_m-pNcT2jARpPIYLPMdmxY",NA,NA,4.7,13,NA,NA
"HuernKaoLum Coffee",19.074319,98.9379228,"google_only","ChIJH4F7mXQR2jARsCnjuUs4oCU",NA,NA,5,1,NA,NA
"Pakayor Coffee ป่าสนวัดจันทร์",19.0755682,98.3124402,"google_only","ChIJneU7ApeN2jARevcg3vNPkEQ",NA,NA,4.8,15,NA,NA
