Name,Latitude,Longitude,MatchStatus,PlaceID,OsmID,Dist_m,Rating,UserRatingsTotal,URL,OpeningHours
Wawee Coffee,18.8998343,98.8756032,matched,ChIJDWiJaCE_2jARBR-6DyupiHI,3355620168,4.020171092714545,4.2,13,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Khagee,18.7861733,99.0052306,matched,ChIJJ3futa462jARRveEt-Gqpm4,3395080851,1.1272818343733657,4.5,931,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Porwa Pizza & drip coffee,19.0715391,98.3033964,matched,ChIJ_bLQnd-T2jARsDNJaKDH3w0,3397737973,31.374001002534815,4.9,71,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Subway - Sandwich Restaurants Burger ร้านอาหาร นิมมาน,18.7963814,98.9659491,matched,ChIJ4Vkg_mI62jARt2iooxOh7XE,3400287976,19.46459935590201,4.3,423,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
The Volcano II,18.772353,98.9782543,matched,ChIJdT6-8How2jARbv0nRcoZQ2Q,3401322096,8.554132454150468,4.3,345,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
สภากาแฟ89,18.7521719,99.0090675,matched,ChIJIV2eFSEw2jARAffUmlJm8x0,3412153328,17.428592638133594,4.4,96,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Hug Coffee Shop,18.7555804,99.0180908,matched,ChIJ_86vA94v2jARRAB8VAGeXKY,3412153330,11.847837408817213,4.4,32,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Cafe17,18.7948881,98.9703231,matched,ChIJkw4Ca4g62jAR7ag3ow6NtqY,3421207456,25.814086411197472,3,1,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Mingmitr Coffee,18.7939558,98.9706782,matched,ChIJ-cbsW4g62jARMRjlbu4QH1I,3421254993,23.900582458509543,4.4,319,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
RK Cafe x Looper&Co.,18.7967851,98.9683367,matched,ChIJN-OJfmI62jARqY4XvAKSYo8,3421308392,22.698725616754082,4.3,19,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Manifreshto Cafe & Restaurant,18.798603,98.9686445,matched,ChIJYTQSCGI62jARvTTnbHS2sX0,3426400071,7.066270276840254,4.5,1167,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
PLAYWORKS SHOP&CAFE,18.8013159,98.96725750000002,matched,ChIJey3kv2E62jAR3VrFAB7vPhg,3426430299,13.018392411593004,4.3,382,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
บ้านกาแฟ,18.7172091,99.0383842,matched,ChIJcc6TUEYu2jARE39E1od2hN4,3426798762,5.205574031144464,4.3,45,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
