Name,Latitude,Longitude,MatchStatus,PlaceID,OsmID,Dist_m,Rating,UserRatingsTotal,URL,OpeningHours
Cofésta,18.799596,98.967651,osm_only,NA,1127592858,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Doi Tung,18.8000098,98.9672331,osm_only,NA,1127593603,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Our House Coffee Shop,18.7945459,98.9934104,osm_only,NA,1129280654,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Coffee Bar,18.790996,98.991466,osm_only,NA,1133608908,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Lucky Coffee,18.7918715,98.9915237,osm_only,NA,1133610755,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
K-Coffee,18.8016645,99.0171738,osm_only,NA,1166342189,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.7681205,99.0058919,osm_only,NA,1173899407,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.7682862,99.0057001,osm_only,NA,1173899412,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.7685465,99.0062747,osm_only,NA,1173899486,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.7738239,99.0415945,osm_only,NA,1314781606,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Twin Cafe,18.7668657,99.0050204,osm_only,NA,1361121238,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.8785845,99.2177374,osm_only,NA,1362733898,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
กาแฟปางขอน,18.7734848,98.9990002,osm_only,NA,1368674790,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.7585973,99.0084868,osm_only,NA,1402454420,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
มิราเคิลกาแฟ,18.779823,99.0440216,osm_only,NA,1446804460,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Art Bosang Coffee House,18.7647206,99.0816374,osm_only,NA,1459660867,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Ninety-Four Coffee,18.768134,98.968295,osm_only,NA,1474870808,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Ninety-Four Coffee,18.7691764,98.96832,osm_only,NA,1474871817,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Caffe Ritazza,18.7693728,98.9683286,osm_only,NA,1474872064,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
โรซาร์ เพลส,18.7835505,98.9966895,osm_only,NA,1477503682,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.7795004,98.9940509,osm_only,NA,1477518782,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,Mi-Su 08:30-15:30
Hawaiian Son,18.7820876,98.9945047,osm_only,NA,1477720119,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Born 2,18.7837594,98.9958003,osm_only,NA,1477737616,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Juice,18.7910608,98.990484,osm_only,NA,1491288310,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Chiang Mai Tea House,18.7910105,98.990241,osm_only,NA,1491288849,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
City Cafe,18.7903749,98.9918228,osm_only,NA,1491320808,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,Mo-Sa 09:00-18:00
Indy Coffee,18.758709,99.0474611,osm_only,NA,1496929137,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,Mo-Su 07:00-19:00
NA,18.9359821,98.8227309,osm_only,NA,1517466209,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
32km Coffee Hill,19.132967,98.7040518,osm_only,NA,1517513409,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,07:00-17:00
Le Vintage,19.1526809,98.6925232,osm_only,NA,1517514449,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.7597471,99.0152029,osm_only,NA,1548373092,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Java Coffee,18.7878381,98.9944772,osm_only,NA,1595585867,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
